Date,Ship_Type,Engine_Type,Speed_Over_Ground_knots,Distance_Traveled_nm,Cargo_Weight_tons,Average_Load_Percentage,Engine_Power_kW,Draft_meters,Weather_Condition,Seasonal_Impact_Score,Route_Type,Maintenance_Status,Weekly_Voyage_Count,Efficiency_nm_per_kWh,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours
2023-07-13,Fish Carrier,Diesel,19.1651,1889.3164,770.8994,74.4101,1589.2018,7.8326,Moderate,0.5528,Coastal,Good,7,0.4258,5369.19,13400.54,120.7093
2023-07-14,Container Ship,Diesel,11.1177,317.1924,3776.1011,46.9437,3380.6983,6.6039,Calm,0.2158,Long-haul,Good,4,0.9287,3930.15,19920.66,39.2489
2023-07-15,Tanker,Steam Turbine,10.7853,928.7982,3327.7439,65.4266,3315.2957,7.9489,Rough,0.4489,Transoceanic,Good,2,0.5785,5134.72,20827.8,98.6602
2023-07-16,Tanker,Heavy Fuel Oil (HFO),8.1671,182.1084,5331.3691,85.5564,2234.7432,4.1805,Rough,0.5406,Long-haul,Good,3,0.5635,3784.63,26705.63,32.1782
2023-07-17,Fish Carrier,Heavy Fuel Oil (HFO),8.2979,705.0731,569.3676,70.6803,3359.9471,9.3391,Moderate,0.5799,Long-haul,Good,1,0.5991,4506.82,10173.16,105.192
2023-07-18,Fish Carrier,Steam Turbine,9.2507,1460.5979,1037.4095,47.3151,3140.7075,6.1832,Calm,0.552,Transoceanic,Needs Maintenance,1,0.5285,5983.44,12736.54,201.0748
2023-07-19,Bulk Carrier,Heavy Fuel Oil (HFO),13.382,1374.6623,3088.091,83.2807,3207.7749,9.7708,Rough,0.9454,Coastal,Needs Maintenance,6,0.6244,6322.42,20653.66,115.5047
2023-07-20,Container Ship,Heavy Fuel Oil (HFO),15.3357,563.9554,6039.5978,81.7336,1429.7772,8.5283,Calm,0.872,Coastal,Good,5,0.8883,3891.84,29645.86,49.5124
2023-07-21,Bulk Carrier,Diesel,16.2838,2091.0456,3915.1928,75.2575,2829.6922,9.5932,Moderate,0.4171,Short-haul,Good,6,0.7395,7388.95,24250.29,148.7037
2023-07-22,Bulk Carrier,Steam Turbine,14.9694,129.2144,5335.5799,97.7586,3250.8854,4.7185,Moderate,0.8933,Transoceanic,Good,2,0.644,4139.96,26927.31,15.818
2023-07-23,Container Ship,Steam Turbine,11.5334,648.329,4797.6973,53.5133,1677.7067,6.9519,Calm,0.1272,Coastal,Good,4,0.8793,3965.89,24496.28,68.1618
2023-07-24,Fish Carrier,Heavy Fuel Oil (HFO),13.094,1266.2833,1469.7745,70.6436,1348.3124,5.5433,Moderate,0.7584,Short-haul,Good,7,0.7474,4352.81,14451.54,118.7332
2023-07-25,Tanker,Diesel,20.5532,799.2337,1902.6299,59.368,3411.9283,8.7753,Calm,0.5002,Short-haul,Good,6,0.35,5201.02,14636.75,49.6273
2023-07-26,Bulk Carrier,Steam Turbine,21.0484,1817.3824,2756.4931,52.427,2388.2331,9.6741,Moderate,0.808,Coastal,Fair,4,0.35,6164.08,19414.23,99.2706
2023-07-27,Container Ship,Heavy Fuel Oil (HFO),14.8018,1485.7811,2182.7772,45.1871,1176.9995,8.8565,Moderate,0.1903,Coastal,Fair,2,0.7882,4713.04,16574.98,114.7708
2023-07-28,Tanker,Steam Turbine,11.5816,358.0501,3693.9795,64.3365,3303.2529,10.0951,Calm,0.6284,Coastal,Good,7,0.8412,4512.35,20337.86,38.2226
2023-07-29,Bulk Carrier,Steam Turbine,14.1404,1088.7074,1509.7066,55.1382,2431.2491,7.421,Rough,0.9363,Long-haul,Fair,6,0.5572,4646.04,13697.3,92.7852
2023-07-30,Container Ship,Heavy Fuel Oil (HFO),14.0818,1390.2542,6832.9125,91.4488,2834.4856,7.762,Calm,0.4463,Transoceanic,Good,6,0.9184,6366.33,33365.91,116.4679
2023-07-31,Fish Carrier,Heavy Fuel Oil (HFO),10.8176,1126.8659,2563.4868,86.2646,1829.2015,7.5324,Moderate,0.7093,Long-haul,Fair,5,0.7379,4551.06,18140.59,127.0657
2023-08-01,Container Ship,Diesel,20.6272,1593.6063,1397.7121,58.3829,815.4463,5.4516,Calm,0.6806,Coastal,Good,2,0.35,4157.1,15035.08,86.658
2023-08-02,Bulk Carrier,Steam Turbine,15.5677,123.7961,2605.193,77.8345,2102.0527,9.8558,Calm,0.7376,Transoceanic,Good,5,0.6845,2924.69,16463.56,11.3203
2023-08-03,Container Ship,Steam Turbine,11.445,1799.1511,5161.2576,87.6195,734.474,6.9417,Moderate,0.1833,Coastal,Good,6,0.9285,4956.28,29312.5,179.3666
2023-08-04,Tanker,Steam Turbine,21.3267,1259.609,3356.3583,80.108,2240.7345,8.8742,Calm,0.8688,Long-haul,Good,4,0.35,5207.0,21618.04,74.8403
2023-08-05,Bulk Carrier,Diesel,20.1303,1873.1391,6147.1869,84.0003,3175.9696,4.4501,Moderate,0.5643,Coastal,Good,5,0.35,7673.66,32093.92,110.7148
2023-08-06,Tanker,Heavy Fuel Oil (HFO),11.0019,1259.9243,4132.9046,51.2541,817.5221,10.6767,Rough,0.471,Coastal,Needs Maintenance,2,0.7057,4387.82,23037.89,138.1695
2023-08-07,Container Ship,Steam Turbine,8.7287,1875.59,2040.5127,45.4,1196.3597,8.5638,Calm,0.2845,Long-haul,Good,3,0.7628,5067.95,16262.52,251.6535
2023-08-08,Container Ship,Diesel,9.6409,793.3666,4605.4353,76.6193,2577.7389,5.2226,Calm,0.7709,Transoceanic,Good,3,0.9282,4893.34,24029.64,103.5023
2023-08-09,Fish Carrier,Heavy Fuel Oil (HFO),16.9724,1162.3059,976.6466,47.8662,2031.5455,8.4042,Moderate,0.8302,Short-haul,Good,2,0.5204,4338.04,11817.37,85.6106
2023-08-10,Container Ship,Heavy Fuel Oil (HFO),17.0939,1461.4803,5443.3569,64.8479,738.1107,9.1918,Moderate,0.7477,Short-haul,Needs Maintenance,1,0.5769,4760.04,28711.83,97.6542
2023-08-11,Bulk Carrier,Diesel,10.9327,330.9817,3335.791,51.3542,933.5091,6.8399,Moderate,0.0906,Coastal,Good,5,0.9351,2939.98,18437.79,43.8224
2023-08-12,Bulk Carrier,Heavy Fuel Oil (HFO),13.365,1541.8087,2042.9713,66.2481,3046.0621,5.587,Calm,0.117,Long-haul,Fair,1,0.7697,6419.21,17084.67,146.2691
2023-08-13,Tanker,Diesel,20.8974,625.1022,2665.7936,46.5863,906.0878,10.2719,Moderate,0.0116,Short-haul,Good,7,0.35,3000.06,16754.04,43.2577
2023-08-14,Container Ship,Steam Turbine,13.1072,875.0685,2792.0854,58.1894,3346.6518,5.0505,Calm,0.1857,Transoceanic,Needs Maintenance,5,0.7078,5065.04,17459.95,85.702
2023-08-15,Bulk Carrier,Diesel,13.1287,1036.0775,3226.8063,70.895,2095.452,5.3415,Calm,0.1285,Long-haul,Needs Maintenance,4,0.8697,4499.32,19754.52,102.2402
2023-08-16,Fish Carrier,Diesel,14.5043,2016.6366,2375.7629,84.2811,1822.9238,9.1009,Calm,0.8619,Coastal,Good,1,0.8809,6015.03,19558.15,172.7443
2023-08-17,Fish Carrier,Diesel,20.4157,2128.9213,1087.1896,49.0895,2775.0019,10.2699,Calm,0.8848,Short-haul,Needs Maintenance,3,0.35,6942.65,13856.41,118.7679
2023-08-18,Fish Carrier,Heavy Fuel Oil (HFO),15.5985,1098.7305,611.2203,98.9261,954.1323,7.4504,Rough,0.8829,Short-haul,Fair,1,0.5795,3565.81,12418.5,84.1275
2023-08-19,Tanker,Diesel,15.3129,1839.3271,5860.7752,70.8571,1765.9058,10.6851,Moderate,0.4219,Coastal,Fair,1,0.7935,6140.29,30297.34,132.2771
2023-08-20,Fish Carrier,Heavy Fuel Oil (HFO),17.9345,1933.6121,1802.449,68.163,1484.4472,5.8986,Rough,0.6885,Transoceanic,Fair,3,0.35,5420.58,16651.05,138.3876
2023-08-21,Fish Carrier,Heavy Fuel Oil (HFO),20.734,1209.1555,746.899,99.6034,1522.7866,9.1964,Moderate,0.7966,Transoceanic,Good,4,0.35,4311.69,12899.21,75.5406
2023-08-22,Fish Carrier,Diesel,11.3329,2030.6348,458.8382,60.7643,1419.9375,5.3183,Moderate,0.9254,Short-haul,Fair,1,0.8658,5256.41,11966.28,204.582
2023-08-23,Fish Carrier,Steam Turbine,20.3431,1099.1906,1729.0131,60.983,1890.8174,10.1936,Moderate,0.2421,Coastal,Good,1,0.35,4199.17,14673.75,66.9851
2023-08-24,Bulk Carrier,Steam Turbine,17.583,774.5824,3701.049,57.5082,738.3342,4.7453,Moderate,0.6737,Transoceanic,Good,6,0.4456,3348.48,20639.47,52.5918
2023-08-25,Container Ship,Heavy Fuel Oil (HFO),18.6268,1103.4126,4628.8702,97.3141,3042.7126,4.5355,Rough,0.8087,Transoceanic,Good,6,0.35,6164.77,26352.5,75.1059
2023-08-26,Container Ship,Heavy Fuel Oil (HFO),16.6993,1269.7186,1948.4728,54.3034,759.4891,9.0698,Calm,0.6572,Coastal,Good,3,0.7813,3918.95,15721.27,96.7711
2023-08-27,Container Ship,Heavy Fuel Oil (HFO),10.8769,1945.4041,6554.9625,79.9496,953.079,6.4243,Calm,0.2694,Coastal,Good,7,0.9871,6132.5,33406.95,218.8243
2023-08-28,Tanker,Diesel,15.4584,1644.9852,1334.4898,51.7506,3388.0746,9.7518,Moderate,0.4603,Coastal,Good,5,0.7101,6514.13,14093.65,130.205
2023-08-29,Bulk Carrier,Diesel,12.847,1831.5844,5824.2529,94.0556,1045.2019,5.224,Calm,0.4605,Transoceanic,Good,1,0.9563,5773.14,31966.71,180.5798
2023-08-30,Tanker,Steam Turbine,12.4177,1132.9853,5834.3246,82.1929,1566.6518,5.0574,Moderate,0.6092,Long-haul,Good,2,0.7889,5007.81,29592.23,115.7243
2023-08-31,Bulk Carrier,Steam Turbine,8.7058,1904.8026,2425.9707,63.1504,3366.5044,10.3267,Moderate,0.8067,Short-haul,Good,1,0.6693,6932.7,19081.37,272.9718
2023-09-01,Tanker,Heavy Fuel Oil (HFO),17.3997,482.4834,2918.8231,84.6913,978.726,10.7263,Moderate,0.7849,Long-haul,Good,1,0.5707,3071.15,18319.15,33.0653
2023-09-02,Container Ship,Steam Turbine,12.5944,883.2069,1479.3624,76.7225,3373.1003,9.826,Calm,0.8125,Coastal,Good,6,0.8382,5072.33,14494.35,86.517
2023-09-03,Container Ship,Diesel,15.808,1749.2395,1921.1376,48.2579,2850.7803,9.3489,Calm,0.5755,Long-haul,Needs Maintenance,2,0.7002,6166.38,15785.52,123.7603
2023-09-04,Tanker,Steam Turbine,21.2981,334.3734,2131.3207,47.9747,718.2664,10.9686,Calm,0.5961,Long-haul,Good,4,0.35,2521.65,14919.73,19.3372
2023-09-05,Fish Carrier,Heavy Fuel Oil (HFO),10.7628,1439.6937,1230.8637,51.7816,1325.3298,5.4621,Moderate,0.0612,Long-haul,Good,3,0.7464,4384.04,13095.64,152.8434
2023-09-06,Tanker,Diesel,12.5067,2080.9845,2824.6183,50.5615,1048.0928,7.5782,Calm,0.6677,Long-haul,Needs Maintenance,7,0.872,5577.33,20833.43,186.5834
2023-09-07,Bulk Carrier,Diesel,16.2818,1262.0005,1995.7941,70.5473,3477.891,6.9832,Moderate,0.2948,Short-haul,Good,3,0.7178,5716.4,16174.98,91.487
2023-09-08,Tanker,Heavy Fuel Oil (HFO),20.4623,1566.0199,5683.7631,99.2804,2712.1742,8.8787,Moderate,0.9989,Transoceanic,Good,5,0.35,6655.28,30722.78,91.9075
2023-09-09,Container Ship,Steam Turbine,8.799,1124.0987,6308.1726,71.7105,2466.8688,5.4785,Calm,0.4142,Long-haul,Good,7,0.7466,5662.45,31399.48,137.527
2023-09-10,Container Ship,Diesel,19.5938,1042.4084,1810.7656,71.3,1112.8076,10.1535,Moderate,0.921,Coastal,Good,1,0.4235,3870.76,14870.81,71.7005
2023-09-11,Bulk Carrier,Heavy Fuel Oil (HFO),20.8127,1026.4303,5446.3818,94.8589,2794.5063,4.2394,Moderate,0.3456,Long-haul,Good,5,0.35,5218.31,28572.8,55.4121
2023-09-12,Bulk Carrier,Steam Turbine,19.2103,2061.5901,3428.8534,99.9394,2783.5284,9.0349,Calm,0.7798,Transoceanic,Good,7,0.35,7134.35,23707.78,131.9142
2023-09-13,Fish Carrier,Heavy Fuel Oil (HFO),21.6324,2034.5568,971.5193,60.4334,2279.1343,5.22,Calm,0.117,Short-haul,Needs Maintenance,4,0.35,5959.03,13708.83,115.6471
2023-09-14,Bulk Carrier,Diesel,9.0981,1933.5666,1825.6875,46.0508,902.0505,5.7839,Calm,0.7852,Short-haul,Fair,4,0.9114,5040.9,15985.42,243.5385
2023-09-15,Bulk Carrier,Heavy Fuel Oil (HFO),11.5682,853.4487,5563.8655,98.2273,2967.2403,6.457,Calm,0.3613,Short-haul,Fair,1,0.8506,5720.31,28884.62,88.8883
2023-09-16,Fish Carrier,Heavy Fuel Oil (HFO),15.4248,1563.0288,442.7081,54.3851,3198.8636,9.5483,Calm,0.3841,Coastal,Needs Maintenance,2,0.6456,5907.03,10713.94,124.4426
2023-09-17,Fish Carrier,Steam Turbine,21.1612,1022.3041,1963.7226,79.7574,2614.5355,7.3672,Calm,0.804,Long-haul,Good,7,0.35,4584.94,16074.83,57.6
2023-09-18,Bulk Carrier,Steam Turbine,10.1883,619.7601,5311.3316,97.9875,978.9926,7.5693,Rough,0.9206,Long-haul,Fair,3,0.605,3410.85,28181.19,73.0081
2023-09-19,Container Ship,Heavy Fuel Oil (HFO),15.5914,488.9627,1223.4919,58.3143,1943.0115,4.889,Moderate,0.9417,Coastal,Needs Maintenance,6,0.6223,3083.66,11574.07,44.3586
2023-09-20,Tanker,Steam Turbine,11.7262,1852.2878,3744.0965,93.8989,2308.411,6.1668,Moderate,0.3398,Coastal,Fair,7,0.6862,6121.48,24572.94,196.6842
2023-09-21,Container Ship,Steam Turbine,17.0163,1100.8408,3086.9005,67.9934,1413.0014,8.0052,Moderate,0.9252,Transoceanic,Good,4,0.5318,4281.61,19770.49,74.3638
2023-09-22,Tanker,Diesel,14.093,1061.235,3216.0132,49.4888,1037.3759,5.3281,Calm,0.3648,Transoceanic,Good,4,0.881,3808.17,19196.87,94.454
2023-09-23,Container Ship,Diesel,19.8556,1214.9894,3327.3242,46.4387,1749.3502,8.5682,Calm,0.7337,Transoceanic,Fair,2,0.35,4547.2,19878.17,79.1769
2023-09-24,Fish Carrier,Heavy Fuel Oil (HFO),20.8338,2188.1514,1629.5023,96.9552,855.1343,10.7848,Moderate,0.996,Transoceanic,Needs Maintenance,6,0.35,5224.95,17714.95,113.1773
2023-09-25,Fish Carrier,Diesel,12.5328,877.4246,1175.5824,96.3586,2238.8089,6.4986,Moderate,0.7326,Short-haul,Good,6,0.8624,4017.6,13470.63,94.3413
2023-09-26,Fish Carrier,Steam Turbine,20.6656,801.3257,2386.347,82.7204,1149.5359,10.4998,Calm,0.4701,Long-haul,Good,5,0.35,3614.62,17422.73,51.735
2023-09-27,Fish Carrier,Steam Turbine,18.0434,1320.2442,968.8106,99.0383,2987.3384,4.16,Moderate,0.4097,Transoceanic,Good,4,0.35,5283.9,13291.03,91.4843
2023-09-28,Fish Carrier,Heavy Fuel Oil (HFO),13.045,218.9291,1447.0798,57.3164,2088.0451,9.4665,Moderate,0.6808,Short-haul,Good,3,0.803,2875.62,12083.93,23.036
2023-09-29,Bulk Carrier,Steam Turbine,13.9966,800.7131,3880.9673,54.6763,801.0101,6.7174,Calm,0.074,Long-haul,Needs Maintenance,4,0.6955,3436.11,21527.27,70.622
2023-09-30,Bulk Carrier,Diesel,19.8995,746.5352,3915.8082,61.4808,1197.9799,10.9106,Moderate,0.5742,Long-haul,Good,6,0.35,3694.5,21605.65,47.3886
2023-10-01,Bulk Carrier,Diesel,16.5844,347.7656,2879.3723,47.1685,890.8797,4.7489,Moderate,0.1557,Short-haul,Needs Maintenance,4,0.6797,2728.3,16741.0,30.6106
2023-10-02,Bulk Carrier,Steam Turbine,15.8804,2002.4553,5422.3586,68.7722,1911.5972,8.0577,Calm,0.1542,Long-haul,Fair,5,0.6486,6689.35,29907.11,160.0356
2023-10-03,Tanker,Heavy Fuel Oil (HFO),15.4186,729.8102,4843.0439,79.6455,1608.6101,9.1458,Rough,0.0097,Short-haul,Fair,6,0.6502,4302.1,25841.77,63.2843
2023-10-04,Container Ship,Diesel,19.7801,840.2507,4457.4931,91.3045,2474.3252,8.729,Calm,0.703,Short-haul,Good,2,0.4627,5080.5,24673.64,53.3356
2023-10-05,Tanker,Steam Turbine,9.1096,460.0801,3057.2129,59.1411,2907.6675,6.6848,Rough,0.6166,Short-haul,Fair,1,0.5155,4350.27,18246.31,67.2925
2023-10-06,Tanker,Heavy Fuel Oil (HFO),12.4344,562.8435,1049.8841,49.2621,3208.2874,7.2213,Calm,0.1023,Short-haul,Good,1,0.8633,4163.25,11430.02,55.4008
2023-10-07,Container Ship,Heavy Fuel Oil (HFO),14.1292,2038.6417,2234.1458,49.3421,1286.6373,5.4632,Calm,0.0631,Long-haul,Good,1,0.9129,5571.32,17258.14,164.6419
2023-10-08,Bulk Carrier,Diesel,18.0216,2172.9121,4256.0064,69.8056,1861.588,4.1944,Moderate,0.4997,Coastal,Fair,2,0.5259,6574.74,25302.77,134.428
2023-10-09,Tanker,Diesel,14.735,1430.5984,2462.8222,93.4624,1510.3888,5.2026,Moderate,0.1565,Long-haul,Fair,7,0.7961,4619.89,19226.6,126.0188
2023-10-10,Fish Carrier,Diesel,15.3391,802.7428,2692.5387,95.3552,1576.6585,4.5951,Rough,0.9501,Transoceanic,Good,2,0.6833,4008.23,18220.39,64.8544
2023-10-11,Bulk Carrier,Diesel,8.4556,735.9492,1784.3078,83.9252,2302.0889,6.2958,Moderate,0.967,Coastal,Needs Maintenance,7,0.6631,4034.59,14849.67,113.063
2023-10-12,Fish Carrier,Heavy Fuel Oil (HFO),19.8628,639.0039,965.2774,64.2466,3044.6995,5.184,Rough,0.3096,Transoceanic,Good,7,0.35,4136.0,11150.77,37.7996
2023-10-13,Tanker,Diesel,11.6099,322.377,4401.7847,61.506,2262.6103,9.5212,Moderate,0.3827,Transoceanic,Good,3,0.8483,3790.65,22698.95,34.5711
2023-10-14,Tanker,Diesel,15.6776,1885.5834,3674.3638,94.627,3237.1834,5.953,Moderate,0.1374,Transoceanic,Good,3,0.6654,6986.14,24083.03,151.198
2023-10-15,Bulk Carrier,Steam Turbine,19.468,577.3943,4020.394,67.5889,1405.786,8.322,Calm,0.994,Coastal,Good,1,0.35,3737.76,21725.68,38.9601
2023-10-16,Bulk Carrier,Heavy Fuel Oil (HFO),8.1485,1001.2647,1220.6103,53.4789,3309.2802,8.1718,Rough,0.6506,Coastal,Good,4,0.543,5085.63,12208.85,145.0633
2023-10-17,Bulk Carrier,Heavy Fuel Oil (HFO),19.1515,1008.0811,1174.2603,51.0985,2779.2475,10.164,Moderate,0.0054,Short-haul,Good,4,0.3511,4672.07,11989.58,60.8574
2023-10-18,Bulk Carrier,Steam Turbine,8.6404,998.5261,1430.3804,54.7282,2827.2252,6.0958,Moderate,0.8641,Transoceanic,Good,3,0.5878,4761.9,13125.48,133.7927
2023-10-19,Fish Carrier,Diesel,16.7102,1222.946,1510.8226,88.183,852.278,7.6671,Moderate,0.5762,Long-haul,Fair,2,0.6215,3767.2,15239.16,92.3751
2023-10-20,Tanker,Steam Turbine,17.3964,446.8612,1712.183,50.282,740.7609,7.9155,Moderate,0.0383,Coastal,Good,3,0.4608,2667.3,12492.94,35.4423
2023-10-21,Container Ship,Steam Turbine,14.4075,575.6182,2080.1897,50.8085,1045.0992,7.0668,Calm,0.3788,Transoceanic,Fair,1,0.7515,3106.34,14689.26,54.2367
2023-10-22,Tanker,Steam Turbine,13.0364,2159.7165,5738.7769,79.0356,1197.809,10.1116,Calm,0.3596,Coastal,Good,7,0.8606,6508.94,31290.39,199.8321
2023-10-23,Bulk Carrier,Steam Turbine,19.513,2002.6226,6810.0378,95.3122,2480.798,6.0126,Calm,0.1173,Transoceanic,Fair,1,0.35,7315.27,35210.08,120.6676
2023-10-24,Container Ship,Steam Turbine,18.5905,680.9718,4602.9751,67.7749,2684.9768,8.2645,Moderate,0.8526,Long-haul,Needs Maintenance,6,0.35,4684.47,24797.67,44.3278
2023-10-25,Container Ship,Heavy Fuel Oil (HFO),14.5447,1382.2623,4518.3105,58.342,1435.8531,4.1033,Calm,0.4886,Coastal,Good,5,0.8806,4994.74,24990.52,112.0212
2023-10-26,Bulk Carrier,Heavy Fuel Oil (HFO),9.6558,1408.6863,4269.1596,56.5363,2217.9246,9.4236,Rough,0.5419,Coastal,Fair,2,0.6613,5677.37,24108.33,169.4746
2023-10-27,Fish Carrier,Diesel,10.573,877.9479,731.7899,94.4101,1027.7857,6.3063,Calm,0.2529,Short-haul,Good,1,0.9978,3349.32,12220.04,101.6959
2023-10-28,Fish Carrier,Diesel,16.8914,284.3658,1188.6714,46.2136,2696.9178,9.7737,Calm,0.4926,Coastal,Fair,6,0.623,3396.74,10500.77,28.6564
2023-10-29,Fish Carrier,Heavy Fuel Oil (HFO),18.8036,1092.926,2314.0446,94.1309,2334.9639,7.1365,Moderate,0.5109,Long-haul,Good,7,0.35,4785.25,17949.31,77.9525
2023-10-30,Bulk Carrier,Heavy Fuel Oil (HFO),13.7605,195.2704,1639.9974,71.245,2407.2831,6.0795,Rough,0.0865,Short-haul,Good,6,0.7395,3259.36,13174.94,23.7191
2023-10-31,Tanker,Heavy Fuel Oil (HFO),10.9059,997.7959,7722.1883,98.2801,2640.3544,8.1733,Moderate,0.7922,Long-haul,Good,3,0.8119,5778.2,36509.79,100.4037
2023-11-01,Bulk Carrier,Heavy Fuel Oil (HFO),21.0072,326.357,2633.7129,57.5546,3432.0467,9.3176,Calm,0.1287,Long-haul,Fair,1,0.35,4254.59,16852.06,24.0486
2023-11-02,Container Ship,Diesel,10.0325,156.8988,3000.7272,46.3338,1568.937,9.4235,Moderate,0.5463,Transoceanic,Good,4,0.9157,2791.03,16733.86,19.6101
2023-11-03,Bulk Carrier,Steam Turbine,15.0874,978.7764,4434.2053,99.7561,1241.8897,4.4052,Calm,0.5548,Short-haul,Good,5,0.8138,4342.38,25820.47,83.6658
2023-11-04,Tanker,Diesel,14.9998,1424.8998,2321.2916,50.7372,2277.6417,8.6216,Calm,0.8763,Long-haul,Good,6,0.8274,5216.06,17383.41,108.0808
2023-11-05,Bulk Carrier,Heavy Fuel Oil (HFO),13.2976,1956.8513,3980.2454,93.1384,1146.9618,8.116,Moderate,0.3116,Transoceanic,Good,7,0.8175,5554.78,24955.36,162.3571
2023-11-06,Bulk Carrier,Heavy Fuel Oil (HFO),16.355,429.2439,2793.449,78.2477,723.4866,4.8632,Moderate,0.5576,Coastal,Fair,5,0.635,2934.74,18155.86,32.8572
2023-11-07,Fish Carrier,Heavy Fuel Oil (HFO),8.6234,1821.8438,1277.6982,67.9062,2928.5645,7.7743,Rough,0.9179,Transoceanic,Good,4,0.4752,6319.35,14752.33,266.3419
2023-11-08,Container Ship,Diesel,13.915,1626.973,2826.5195,71.2094,2614.5049,5.558,Moderate,0.0243,Coastal,Good,4,0.9088,6043.09,20194.14,143.8719
2023-11-09,Fish Carrier,Steam Turbine,9.7741,1643.4009,323.923,49.4163,2902.2543,6.2402,Rough,0.5405,Long-haul,Good,6,0.5966,5650.16,10497.34,185.6452
2023-11-10,Fish Carrier,Diesel,17.3612,914.1648,1204.0124,58.8617,1249.9012,4.7785,Rough,0.976,Coastal,Fair,2,0.4134,3630.2,12191.22,61.5951
2023-11-11,Container Ship,Diesel,14.1674,675.9077,2407.3397,69.322,1524.047,10.7937,Moderate,0.1389,Coastal,Needs Maintenance,5,0.8598,3421.19,16077.35,60.8716
2023-11-12,Fish Carrier,Steam Turbine,12.2098,652.4297,1293.1486,76.4905,853.53,7.2426,Calm,0.1353,Short-haul,Fair,6,0.8001,2999.08,13610.56,62.5707
2023-11-13,Fish Carrier,Diesel,20.9382,590.1054,589.6062,52.4227,1268.0883,7.7547,Calm,0.7506,Long-haul,Good,5,0.35,2872.85,9277.94,34.723
2023-11-14,Tanker,Diesel,8.8455,856.8449,3504.532,62.1686,2073.7151,10.4824,Moderate,0.706,Transoceanic,Needs Maintenance,7,0.6641,4349.46,20196.28,107.9236
2023-11-15,Bulk Carrier,Diesel,13.7763,699.274,2560.0334,60.6609,2892.9271,7.966,Moderate,0.8571,Long-haul,Fair,1,0.7931,4312.6,17198.49,56.4123
2023-11-16,Fish Carrier,Heavy Fuel Oil (HFO),11.4807,214.8254,1008.4667,80.9989,3133.7153,9.0903,Calm,0.8622,Short-haul,Needs Maintenance,6,0.7437,3254.31,11450.98,25.5437
2023-11-17,Fish Carrier,Steam Turbine,19.5434,218.6475,564.7331,65.5434,2867.558,6.799,Moderate,0.8866,Transoceanic,Fair,1,0.35,3060.81,9074.61,15.7789
2023-11-18,Bulk Carrier,Diesel,20.78,101.9517,1439.801,53.1232,1983.4704,6.9437,Moderate,0.7891,Coastal,Good,2,0.35,2905.61,11228.54,11.4812
2023-11-19,Fish Carrier,Diesel,20.4427,1511.0135,1040.6035,65.5705,2304.4374,6.4665,Moderate,0.717,Long-haul,Good,5,0.35,5156.81,13488.47,90.5471
2023-11-20,Tanker,Heavy Fuel Oil (HFO),18.1309,1513.522,4796.4311,88.15,3267.3663,9.3389,Moderate,0.0497,Long-haul,Good,7,0.4607,6919.31,27287.71,95.6081
2023-11-21,Container Ship,Steam Turbine,12.1288,1726.5297,4550.9059,61.9995,2601.4947,7.6771,Rough,0.9487,Transoceanic,Fair,4,0.6246,6576.82,25636.78,175.5924
2023-11-22,Tanker,Heavy Fuel Oil (HFO),20.7892,1109.7358,2952.103,87.5455,987.7686,9.5656,Calm,0.4101,Transoceanic,Fair,6,0.35,3861.01,19549.01,59.0378
2023-11-23,Fish Carrier,Diesel,11.4668,896.4676,1315.6905,72.8256,3389.1384,7.2888,Moderate,0.7748,Long-haul,Good,7,0.771,5004.18,13257.7,97.7783
2023-11-24,Fish Carrier,Heavy Fuel Oil (HFO),19.8807,1210.4622,1909.4008,64.2653,1027.5339,5.0317,Moderate,0.7706,Coastal,Good,3,0.35,4103.06,15482.08,71.8261
2023-11-25,Bulk Carrier,Heavy Fuel Oil (HFO),18.2725,1340.9345,4814.8729,86.2235,2536.302,5.8864,Rough,0.3261,Long-haul,Good,1,0.35,5746.29,26254.79,91.2071
2023-11-26,Container Ship,Steam Turbine,10.5548,747.9915,5227.1326,59.4417,2088.2009,7.8754,Calm,0.5836,Coastal,Fair,7,0.7653,4659.67,26422.2,77.4949
2023-11-27,Fish Carrier,Steam Turbine,13.3876,556.357,1054.7787,86.9641,3466.8193,4.91,Moderate,0.3347,Transoceanic,Needs Maintenance,2,0.5344,4326.14,12175.81,50.277
2023-11-28,Tanker,Diesel,20.9445,1147.391,2507.6622,77.3904,1917.0427,9.8403,Moderate,0.3888,Long-haul,Good,7,0.35,4756.72,18413.85,65.0934
2023-11-29,Container Ship,Steam Turbine,20.4641,422.5853,5161.8623,68.0675,3270.2297,4.7326,Rough,0.6033,Transoceanic,Needs Maintenance,5,0.35,4664.37,26282.85,27.868
2023-11-30,Tanker,Diesel,10.7029,530.0353,3083.9218,88.6138,1296.8597,6.0913,Calm,0.4951,Short-haul,Fair,4,0.9694,3171.28,19072.38,58.7569
2023-12-01,Bulk Carrier,Diesel,19.0025,460.2127,4762.5226,93.8293,3000.7171,8.6923,Calm,0.7553,Coastal,Fair,4,0.4369,4615.45,25387.92,27.7326
2023-12-02,Fish Carrier,Diesel,18.998,505.8902,2509.7918,90.9077,1772.6138,8.1866,Moderate,0.1706,Coastal,Fair,5,0.35,3509.08,17892.01,35.3765
